user_id,cohort,ability_group,personality,ability,courses_completed,gpa_4,retake_credits,improvement_credits,academic_classification
1708811,17,DROPOUT,BINH_THUONG,3.314,0,0.0,80,0,YEU
1716730,17,KHA,LUOI,6.982,55,2.272,3,0,TRUNG_BINH
1724649,17,KHA,BINH_THUONG,7.153,55,2.558,0,0,TRUNG_BINH_KHA
1732568,17,KHA,BINH_THUONG,7.176,55,2.731,0,0,TRUNG_BINH_KHA
1740487,17,KHA,CHAM,7.242,55,3.786,0,0,XUAT_SAC
1748406,17,GIOI,CHAM,8.01,55,3.932,0,0,XUAT_SAC
1756325,17,KHA,BINH_THUONG,7.232,55,2.84,0,0,KHA
1764244,17,KHA,BINH_THUONG,7.236,55,2.837,0,0,KHA
1772163,17,KHA,BINH_THUONG,7.357,55,2.779,0,0,TRUNG_BINH_KHA
1780082,17,KHA,CHAM,7.379,55,3.857,0,0,XUAT_SAC
1788001,17,KHA,BINH_THUONG,7.415,55,2.891,0,0,KHA
1795920,17,KHA,LUOI,7.006,54,2.295,7,0,TRUNG_BINH
1703839,17,GIOI,BINH_THUONG,8.205,55,3.507,0,0,GIOI
1711758,17,KHA,LUOI,7.136,55,2.269,0,0,TRUNG_BINH
1719677,17,GIOI,CHAM,7.896,55,3.905,0,0,XUAT_SAC
1727596,17,KHA,BINH_THUONG,7.117,55,2.585,4,0,TRUNG_BINH_KHA
1735515,17,TRUNG_BINH,BINH_THUONG,5.938,48,1.936,52,0,YEU
1743434,17,KHA,BINH_THUONG,7.509,55,2.871,0,0,KHA
1751353,17,KHA,HOAN_CANH_KHO_KHAN,7.181,55,2.347,0,0,TRUNG_BINH
1759272,17,GIOI,CHAM,8.574,55,4.0,0,0,XUAT_SAC
1767191,17,KHA,BINH_THUONG,6.8,55,2.449,0,0,TRUNG_BINH_KHA
1775110,17,KHA,BINH_THUONG,6.958,55,2.639,0,0,TRUNG_BINH_KHA
1783029,17,GIOI,LUOI,8.069,55,2.762,0,0,TRUNG_BINH_KHA
1790948,17,KHA,LUOI,7.174,54,2.476,0,0,TRUNG_BINH_KHA
1798867,17,KHA,LUOI,6.991,54,2.288,6,0,TRUNG_BINH
1706786,17,KHA,BINH_THUONG,7.063,55,2.714,0,0,TRUNG_BINH_KHA
1714705,17,KHA,BINH_THUONG,7.306,55,2.694,0,0,TRUNG_BINH_KHA
1722624,17,DROPOUT,BINH_THUONG,3.0,0,0.0,89,0,YEU
1730543,17,KHA,HOAN_CANH_KHO_KHAN,6.937,55,2.177,0,0,TRUNG_BINH
1738462,17,KHA,CHAM,7.531,55,3.901,0,0,XUAT_SAC
1746381,17,KHA,CHAM,6.8,55,3.442,0,0,GIOI
1754300,17,KHA,BINH_THUONG,6.882,55,2.507,0,0,TRUNG_BINH_KHA
1762219,17,KHA,BINH_THUONG,7.343,55,2.847,0,0,KHA
1770138,17,KHA,LUOI,7.856,55,2.813,0,0,KHA
1778057,17,KHA,LUOI,7.276,55,2.493,0,0,TRUNG_BINH_KHA
1785976,17,KHA,BINH_THUONG,7.425,55,2.844,0,0,KHA
1793895,17,KHA,CHAM,7.128,54,3.75,0,0,XUAT_SAC
1701814,17,KHA,BINH_THUONG,7.606,55,2.952,0,0,KHA
1709733,17,KHA,LUOI,7.401,55,2.517,0,0,TRUNG_BINH_KHA
1717652,17,KHA,CHAM,7.891,55,3.946,0,0,XUAT_SAC
1725571,17,KHA,LUOI,7.512,55,2.561,0,0,TRUNG_BINH_KHA
1733490,17,KHA,BINH_THUONG,7.217,55,2.738,0,0,TRUNG_BINH_KHA
1741409,17,KHA,BINH_THUONG,6.8,55,2.293,0,0,TRUNG_BINH
1749328,17,KHA,CHAM,6.98,55,3.616,0,0,XUAT_SAC
1757247,17,KHA,BINH_THUONG,7.029,55,2.558,0,0,TRUNG_BINH_KHA
1765166,17,KHA,HOAN_CANH_KHO_KHAN,7.436,55,2.527,0,0,TRUNG_BINH_KHA
1773085,17,KHA,BINH_THUONG,7.083,55,2.707,0,0,TRUNG_BINH_KHA
1781004,17,KHA,BINH_THUONG,7.666,55,3.082,0,0,KHA
1788923,17,KHA,HOAN_CANH_KHO_KHAN,7.275,55,2.463,0,0,TRUNG_BINH_KHA
1796842,17,KHA,LUOI,7.67,55,2.731,0,0,TRUNG_BINH_KHA
1704761,17,GIOI,BINH_THUONG,7.434,55,2.878,0,0,KHA
1712680,17,GIOI,BINH_THUONG,7.945,55,3.265,0,0,GIOI
1720599,17,KHA,BINH_THUONG,7.286,55,2.782,0,0,TRUNG_BINH_KHA
1728518,17,KHA,CHAM,7.198,55,3.694,0,0,XUAT_SAC
1736437,17,KHA,CHAM,7.403,55,3.871,0,0,XUAT_SAC
1744356,17,GIOI,BINH_THUONG,7.767,55,3.102,0,0,KHA
1752275,17,KHA,BINH_THUONG,7.3,55,2.769,0,0,TRUNG_BINH_KHA
1760194,17,KHA,CHAM,7.613,55,3.952,0,0,XUAT_SAC
1768113,17,KHA,CHAM,7.536,54,3.903,0,0,XUAT_SAC
1776032,17,GIOI,HOAN_CANH_KHO_KHAN,8.241,55,3.037,0,0,KHA
1783951,17,KHA,CHAM,7.532,55,3.895,0,0,XUAT_SAC
1791870,17,TRUNG_BINH,BINH_THUONG,5.15,30,1.726,59,0,YEU
1799789,17,GIOI,HOAN_CANH_KHO_KHAN,8.636,55,3.248,0,0,GIOI
1707708,17,KHA,CHAM,7.305,54,3.802,0,0,XUAT_SAC
1715627,17,KHA,CHAM,7.274,55,3.816,0,0,XUAT_SAC
1723546,17,KHA,BINH_THUONG,7.669,55,3.065,0,0,KHA
1731465,17,KHA,BINH_THUONG,7.477,54,2.854,0,0,KHA
1739384,17,GIOI,BINH_THUONG,8.312,55,3.473,0,0,GIOI
1747303,17,KHA,BINH_THUONG,6.907,54,2.507,0,0,TRUNG_BINH_KHA
1755222,17,KHA,HOAN_CANH_KHO_KHAN,7.708,54,2.736,0,0,TRUNG_BINH_KHA
1763141,17,KHA,BINH_THUONG,6.939,55,2.561,0,0,TRUNG_BINH_KHA
1771060,17,KHA,BINH_THUONG,7.211,54,2.681,0,0,TRUNG_BINH_KHA
1778979,17,KHA,LUOI,7.559,55,2.663,3,0,TRUNG_BINH_KHA
1786898,17,KHA,LUOI,7.364,55,2.558,4,0,TRUNG_BINH_KHA
1794817,17,TRUNG_BINH,CHAM,4.918,50,2.225,34,0,TRUNG_BINH
1702736,17,GIOI,BINH_THUONG,8.425,55,3.605,0,0,XUAT_SAC
1710655,17,XUAT_SAC,BINH_THUONG,8.829,55,3.66,0,0,XUAT_SAC
1718574,17,GIOI,LUOI,8.308,55,3.129,0,0,KHA
1726493,17,KHA,BINH_THUONG,7.66,55,2.997,0,0,KHA
1734412,17,KHA,BINH_THUONG,7.301,55,2.874,0,0,KHA
1742331,17,KHA,BINH_THUONG,7.357,55,2.881,0,0,KHA
1750250,17,GIOI,BINH_THUONG,8.301,55,3.524,0,0,GIOI
1758169,17,KHA,HOAN_CANH_KHO_KHAN,7.436,54,2.399,0,0,TRUNG_BINH
1766088,17,KHA,CHAM,7.017,55,3.527,0,0,GIOI
1774007,17,GIOI,LUOI,8.35,55,3.163,0,0,KHA
1781926,17,KHA,BINH_THUONG,6.8,55,2.493,0,0,TRUNG_BINH_KHA
1789845,17,KHA,HOAN_CANH_KHO_KHAN,7.579,55,2.571,0,0,TRUNG_BINH_KHA
1797764,17,KHA,BINH_THUONG,7.112,55,2.65,0,0,TRUNG_BINH_KHA
1705683,17,GIOI,HOAN_CANH_KHO_KHAN,8.294,54,3.031,0,0,KHA
1713602,17,TRUNG_BINH,BINH_THUONG,5.976,51,2.007,43,0,TRUNG_BINH
1721521,17,DROPOUT,BINH_THUONG,3.108,0,0.0,86,0,YEU
1729440,17,KHA,CHAM,7.616,55,3.867,0,0,XUAT_SAC
1737359,17,DROPOUT,CHAM,3.0,2,1.5,83,0,YEU
1745278,17,KHA,LUOI,7.274,55,2.378,0,0,TRUNG_BINH
1753197,17,KHA,CHAM,7.31,55,3.718,0,0,XUAT_SAC
1761116,17,KHA,CHAM,7.167,55,3.551,0,0,GIOI
1769035,17,KHA,CHAM,7.056,54,3.587,0,0,GIOI
1776954,17,KHA,HOAN_CANH_KHO_KHAN,7.691,55,2.643,2,0,TRUNG_BINH_KHA
1784873,17,KHA,BINH_THUONG,7.388,55,2.942,0,0,KHA
1792792,17,KHA,HOAN_CANH_KHO_KHAN,6.888,55,2.16,3,0,TRUNG_BINH
1700711,17,GIOI,BINH_THUONG,8.407,55,3.503,0,0,GIOI
1708630,17,KHA,BINH_THUONG,7.844,54,3.108,0,0,KHA
1716549,17,KHA,BINH_THUONG,7.559,55,3.003,0,0,KHA
1724468,17,KHA,BINH_THUONG,7.331,55,2.867,0,0,KHA
1732387,17,KHA,BINH_THUONG,7.526,54,3.007,0,0,KHA
1740306,17,KHA,BINH_THUONG,7.86,55,3.214,0,0,GIOI
1748225,17,GIOI,BINH_THUONG,8.634,55,3.69,0,0,XUAT_SAC
1756144,17,GIOI,BINH_THUONG,8.302,55,3.425,0,0,GIOI
1764063,17,GIOI,CHAM,8.444,55,3.993,0,0,XUAT_SAC
1771982,17,KHA,CHAM,7.602,55,3.942,0,0,XUAT_SAC
1779901,17,KHA,LUOI,7.362,54,2.569,8,0,TRUNG_BINH_KHA
1787820,17,KHA,CHAM,7.3,55,3.779,0,0,XUAT_SAC
1795739,17,GIOI,BINH_THUONG,7.969,55,3.214,0,0,GIOI
1703658,17,TRUNG_BINH,BINH_THUONG,6.373,50,2.243,46,0,TRUNG_BINH
1711577,17,GIOI,BINH_THUONG,8.383,55,3.493,0,0,GIOI
1719496,17,KHA,LUOI,7.182,54,2.441,2,0,TRUNG_BINH_KHA
1727415,17,KHA,BINH_THUONG,7.488,55,2.741,0,0,TRUNG_BINH_KHA
1735334,17,KHA,HOAN_CANH_KHO_KHAN,7.051,55,2.33,0,0,TRUNG_BINH
1743253,17,KHA,BINH_THUONG,7.494,55,2.884,0,0,KHA
1751172,17,KHA,BINH_THUONG,7.539,55,2.813,0,0,KHA
1759091,17,GIOI,LUOI,8.146,55,2.99,0,0,KHA
1767010,17,KHA,BINH_THUONG,7.542,55,2.976,0,0,KHA
1774929,17,KHA,CHAM,7.65,55,3.895,0,0,XUAT_SAC
1782848,17,GIOI,BINH_THUONG,8.373,55,3.527,0,0,GIOI
1790767,17,KHA,LUOI,7.328,55,2.367,3,0,TRUNG_BINH
1798686,17,KHA,CHAM,6.905,55,3.347,0,0,GIOI
1706605,17,KHA,BINH_THUONG,7.301,55,2.704,4,0,TRUNG_BINH_KHA
1714524,17,DROPOUT,BINH_THUONG,3.0,0,0.0,83,0,YEU
1722443,17,GIOI,CHAM,8.389,54,3.976,0,0,XUAT_SAC
1730362,17,KHA,LUOI,7.479,55,2.599,0,0,TRUNG_BINH_KHA
1738281,17,KHA,HOAN_CANH_KHO_KHAN,7.333,54,2.514,4,0,TRUNG_BINH_KHA
1746200,17,KHA,BINH_THUONG,7.171,55,2.626,0,0,TRUNG_BINH_KHA
1754119,17,KHA,BINH_THUONG,7.201,55,2.643,0,0,TRUNG_BINH_KHA
1762038,17,GIOI,LUOI,8.41,55,3.177,0,0,KHA
1769957,17,KHA,BINH_THUONG,7.012,55,2.588,0,0,TRUNG_BINH_KHA
1777876,17,KHA,HOAN_CANH_KHO_KHAN,7.211,55,2.442,3,0,TRUNG_BINH_KHA
1785795,17,KHA,CHAM,7.208,54,3.698,0,0,XUAT_SAC
1793714,17,KHA,CHAM,7.626,54,3.896,0,0,XUAT_SAC
1701633,17,KHA,CHAM,7.135,55,3.677,0,0,XUAT_SAC
1709552,17,XUAT_SAC,HOAN_CANH_KHO_KHAN,8.932,55,3.517,0,0,GIOI
1717471,17,KHA,BINH_THUONG,7.54,55,3.003,0,0,KHA
1725390,17,KHA,CHAM,7.91,55,3.956,0,0,XUAT_SAC
1733309,17,GIOI,CHAM,8.551,55,4.0,0,0,XUAT_SAC
1741228,17,KHA,LUOI,7.215,55,2.374,0,0,TRUNG_BINH
1749147,17,KHA,BINH_THUONG,7.58,55,2.891,0,0,KHA
1757066,17,KHA,BINH_THUONG,7.093,55,2.602,0,0,TRUNG_BINH_KHA
1764985,17,GIOI,CHAM,8.171,55,3.993,0,0,XUAT_SAC
1772904,17,KHA,CHAM,6.928,55,3.537,0,0,GIOI
1780823,17,KHA,BINH_THUONG,7.313,55,2.827,0,0,KHA
1788742,17,KHA,BINH_THUONG,7.129,55,2.81,0,0,KHA
1796661,17,KHA,CHAM,7.654,55,3.976,0,0,XUAT_SAC
1704580,17,KHA,CHAM,7.172,54,3.628,0,0,XUAT_SAC
1712499,17,KHA,BINH_THUONG,7.329,55,2.796,0,0,TRUNG_BINH_KHA
1720418,17,GIOI,BINH_THUONG,8.498,54,3.535,0,0,GIOI
1728337,17,KHA,BINH_THUONG,6.937,55,2.65,0,0,TRUNG_BINH_KHA
1736256,17,KHA,CHAM,7.527,55,3.874,0,0,XUAT_SAC
1744175,17,KHA,BINH_THUONG,7.838,55,3.163,0,0,KHA
1752094,17,KHA,BINH_THUONG,7.642,55,2.878,0,0,KHA
1760013,17,KHA,CHAM,7.026,54,3.58,0,0,GIOI
1767932,17,KHA,LUOI,6.959,55,2.282,4,0,TRUNG_BINH
1775851,17,GIOI,CHAM,7.424,55,3.81,0,0,XUAT_SAC
1783770,17,KHA,BINH_THUONG,7.73,55,2.98,0,0,KHA
1791689,17,KHA,BINH_THUONG,7.411,55,2.844,0,0,KHA
1799608,17,KHA,LUOI,7.257,55,2.412,8,0,TRUNG_BINH_KHA
1707527,17,KHA,BINH_THUONG,6.988,55,2.646,0,0,TRUNG_BINH_KHA
1715446,17,KHA,BINH_THUONG,7.233,54,2.625,0,0,TRUNG_BINH_KHA
1723365,17,KHA,BINH_THUONG,7.252,55,2.759,0,0,TRUNG_BINH_KHA
1731284,17,KHA,BINH_THUONG,6.942,55,2.561,3,0,TRUNG_BINH_KHA
1739203,17,KHA,BINH_THUONG,7.319,55,2.782,0,0,TRUNG_BINH_KHA
1747122,17,GIOI,LUOI,7.752,55,2.84,0,0,KHA
1755041,17,DROPOUT,BINH_THUONG,3.839,2,1.75,88,0,YEU
1762960,17,KHA,BINH_THUONG,7.448,55,2.925,0,0,KHA
1770879,17,KHA,BINH_THUONG,7.253,55,2.759,0,0,TRUNG_BINH_KHA
1778798,17,DROPOUT,HOAN_CANH_KHO_KHAN,3.0,0,0.0,89,0,YEU
1786717,17,KHA,BINH_THUONG,7.375,55,2.867,0,0,KHA
1794636,17,TRUNG_BINH,HOAN_CANH_KHO_KHAN,5.278,18,1.619,72,0,YEU
1702555,17,KHA,CHAM,7.062,55,3.622,0,0,XUAT_SAC
1710474,17,GIOI,BINH_THUONG,8.406,55,3.527,0,0,GIOI
1718393,17,KHA,BINH_THUONG,7.217,55,2.772,0,0,TRUNG_BINH_KHA
1726312,17,KHA,HOAN_CANH_KHO_KHAN,6.927,51,2.252,11,0,TRUNG_BINH
1734231,17,KHA,BINH_THUONG,7.023,55,2.602,0,0,TRUNG_BINH_KHA
1742150,17,GIOI,CHAM,8.689,55,4.0,0,0,XUAT_SAC
1750069,17,KHA,CHAM,7.853,55,3.935,0,0,XUAT_SAC
1757988,17,KHA,LUOI,7.082,54,2.286,2,0,TRUNG_BINH
1765907,17,KHA,BINH_THUONG,7.349,55,2.66,0,0,TRUNG_BINH_KHA
1773826,17,GIOI,CHAM,8.127,55,4.0,0,0,XUAT_SAC
1781745,17,DROPOUT,LUOI,3.0,0,0.0,80,0,YEU
1789664,17,KHA,LUOI,7.124,55,2.395,3,0,TRUNG_BINH
1797583,17,KHA,CHAM,7.036,54,3.576,0,0,GIOI
1705502,17,KHA,BINH_THUONG,7.431,55,2.898,0,0,KHA
1713421,17,KHA,CHAM,7.423,55,3.755,0,0,XUAT_SAC
1721340,17,KHA,BINH_THUONG,7.077,55,2.745,0,0,TRUNG_BINH_KHA
1729259,17,TRUNG_BINH,BINH_THUONG,5.13,25,1.858,80,0,YEU
1737178,17,KHA,LUOI,7.714,54,2.597,0,0,TRUNG_BINH_KHA
1745097,17,GIOI,BINH_THUONG,7.839,55,3.102,0,0,KHA
1753016,17,KHA,LUOI,7.536,54,2.566,0,0,TRUNG_BINH_KHA
1760935,17,GIOI,BINH_THUONG,8.277,55,3.432,0,0,GIOI
1768854,17,KHA,BINH_THUONG,7.314,55,2.847,0,0,KHA
1776773,17,TRUNG_BINH,BINH_THUONG,5.619,42,1.811,52,0,YEU
1784692,17,DROPOUT,BINH_THUONG,3.0,0,0.0,83,0,YEU
1792611,17,TRUNG_BINH,BINH_THUONG,5.202,35,1.688,77,0,YEU
1700530,17,KHA,BINH_THUONG,7.351,55,2.837,0,0,KHA
1708449,17,KHA,LUOI,7.787,55,2.857,0,0,KHA
1716368,17,KHA,BINH_THUONG,7.215,54,2.823,0,0,KHA
1724287,17,KHA,HOAN_CANH_KHO_KHAN,7.174,55,2.384,4,0,TRUNG_BINH
1732206,17,KHA,BINH_THUONG,7.224,55,2.803,0,0,KHA
1740125,17,GIOI,BINH_THUONG,8.278,55,3.408,0,0,GIOI
1748044,17,DROPOUT,CHAM,3.0,1,2.0,83,0,TRUNG_BINH
1755963,17,KHA,LUOI,7.569,54,2.545,0,0,TRUNG_BINH_KHA
1763882,17,KHA,BINH_THUONG,7.68,54,3.024,0,0,KHA
1771801,17,KHA,HOAN_CANH_KHO_KHAN,7.201,55,2.282,2,0,TRUNG_BINH
1779720,17,XUAT_SAC,CHAM,8.477,55,4.0,0,0,XUAT_SAC
1787639,17,GIOI,BINH_THUONG,8.181,55,3.469,0,0,GIOI
1795558,17,GIOI,BINH_THUONG,8.361,55,3.398,0,0,GIOI
1703477,17,DROPOUT,HOAN_CANH_KHO_KHAN,3.0,0,0.0,86,0,YEU
1711396,17,GIOI,BINH_THUONG,7.927,55,3.146,0,0,KHA
1719315,17,KHA,BINH_THUONG,7.694,55,3.031,0,0,KHA
1727234,17,KHA,CHAM,7.121,55,3.663,0,0,XUAT_SAC
1735153,17,KHA,BINH_THUONG,6.829,54,2.417,0,0,TRUNG_BINH_KHA
1743072,17,KHA,LUOI,7.041,55,2.221,4,0,TRUNG_BINH
1750991,17,KHA,BINH_THUONG,7.714,55,3.122,0,0,KHA
1758910,17,TRUNG_BINH,BINH_THUONG,5.759,51,1.876,43,0,YEU
1766829,17,KHA,CHAM,7.089,55,3.653,0,0,XUAT_SAC
1774748,17,KHA,LUOI,6.886,55,2.279,0,0,TRUNG_BINH
1782667,17,KHA,BINH_THUONG,7.126,55,2.833,0,0,KHA
1790586,17,KHA,BINH_THUONG,6.911,55,2.65,0,0,TRUNG_BINH_KHA
1798505,17,KHA,CHAM,7.219,55,3.718,0,0,XUAT_SAC
1706424,17,KHA,CHAM,7.183,55,3.636,0,0,XUAT_SAC
1714343,17,GIOI,CHAM,8.072,55,3.997,0,0,XUAT_SAC
1722262,17,KHA,CHAM,7.308,54,3.656,0,0,XUAT_SAC
1730181,17,KHA,BINH_THUONG,7.322,55,2.799,0,0,TRUNG_BINH_KHA
1738100,17,GIOI,BINH_THUONG,8.263,55,3.5,0,0,GIOI
1746019,17,KHA,BINH_THUONG,7.418,54,2.906,0,0,KHA
1753938,17,KHA,CHAM,7.248,55,3.697,0,0,XUAT_SAC
1761857,17,GIOI,BINH_THUONG,8.252,55,3.313,0,0,GIOI
1769776,17,KHA,BINH_THUONG,7.682,55,2.997,0,0,KHA
1777695,17,KHA,CHAM,7.095,54,3.688,0,0,XUAT_SAC
1785614,17,KHA,BINH_THUONG,7.123,55,2.735,0,0,TRUNG_BINH_KHA
1793533,17,KHA,BINH_THUONG,7.386,55,2.724,0,0,TRUNG_BINH_KHA
1701452,17,KHA,LUOI,7.527,55,2.459,0,0,TRUNG_BINH_KHA
1709371,17,GIOI,BINH_THUONG,8.271,55,3.415,0,0,GIOI
1717290,17,TRUNG_BINH,BINH_THUONG,5.91,44,1.977,55,0,YEU
1725209,17,KHA,HOAN_CANH_KHO_KHAN,7.398,55,2.609,0,0,TRUNG_BINH_KHA
1733128,17,GIOI,BINH_THUONG,8.314,55,3.507,0,0,GIOI
1741047,17,DROPOUT,CHAM,3.0,3,1.5,80,0,YEU
1748966,17,GIOI,BINH_THUONG,8.225,54,3.448,0,0,GIOI
1756885,17,KHA,BINH_THUONG,7.77,54,3.097,0,0,KHA
1764804,17,KHA,BINH_THUONG,7.713,55,3.041,0,0,KHA
1772723,17,GIOI,BINH_THUONG,8.226,55,3.221,0,0,GIOI
1780642,17,KHA,BINH_THUONG,7.081,55,2.619,0,0,TRUNG_BINH_KHA
1788561,17,KHA,CHAM,7.3,55,3.738,0,0,XUAT_SAC
1796480,17,KHA,BINH_THUONG,6.8,55,2.463,3,0,TRUNG_BINH_KHA
1704399,17,TRUNG_BINH,BINH_THUONG,5.702,41,1.947,37,0,YEU
1712318,17,KHA,BINH_THUONG,7.296,55,2.755,0,0,TRUNG_BINH_KHA
1720237,17,GIOI,HOAN_CANH_KHO_KHAN,7.983,55,2.963,0,0,KHA
1728156,17,KHA,CHAM,7.504,55,3.847,0,0,XUAT_SAC
1736075,17,KHA,BINH_THUONG,7.046,55,2.636,0,0,TRUNG_BINH_KHA
1743994,17,KHA,BINH_THUONG,7.254,55,2.707,0,0,TRUNG_BINH_KHA
1751913,17,KHA,LUOI,7.418,55,2.565,0,0,TRUNG_BINH_KHA
1759832,17,GIOI,CHAM,8.18,55,3.983,0,0,XUAT_SAC
1767751,17,KHA,CHAM,7.304,55,3.714,0,0,XUAT_SAC
1775670,17,DROPOUT,CHAM,3.0,5,1.5,92,0,YEU
1783589,17,KHA,LUOI,7.496,55,2.582,0,0,TRUNG_BINH_KHA
1791508,17,KHA,LUOI,7.689,55,2.772,4,0,TRUNG_BINH_KHA
1799427,17,KHA,CHAM,7.394,55,3.684,0,0,XUAT_SAC
1707346,17,KHA,HOAN_CANH_KHO_KHAN,7.848,55,2.677,0,0,TRUNG_BINH_KHA
1715265,17,KHA,CHAM,7.23,55,3.619,0,0,XUAT_SAC
1723184,17,GIOI,HOAN_CANH_KHO_KHAN,8.147,55,2.915,0,0,KHA
1731103,17,KHA,CHAM,6.8,55,3.401,0,0,GIOI
1739022,17,KHA,CHAM,7.016,55,3.548,0,0,GIOI
1746941,17,KHA,HOAN_CANH_KHO_KHAN,7.033,54,2.382,7,0,TRUNG_BINH
1754860,17,KHA,BINH_THUONG,7.286,55,2.711,0,0,TRUNG_BINH_KHA
1762779,17,KHA,BINH_THUONG,6.824,55,2.483,0,0,TRUNG_BINH_KHA
1770698,17,KHA,CHAM,7.287,55,3.738,0,0,XUAT_SAC
1778617,17,KHA,CHAM,7.582,55,3.891,0,0,XUAT_SAC
1786536,17,KHA,LUOI,7.858,55,2.741,0,0,TRUNG_BINH_KHA
1794455,17,KHA,BINH_THUONG,7.547,54,2.896,0,0,KHA
1702374,17,KHA,CHAM,7.088,55,3.724,0,0,XUAT_SAC
1710293,17,KHA,BINH_THUONG,7.366,55,2.82,0,0,KHA
1718212,17,TRUNG_BINH,CHAM,5.049,52,2.259,29,0,TRUNG_BINH
1726131,17,GIOI,CHAM,8.502,55,3.976,0,0,XUAT_SAC
1734050,17,KHA,CHAM,7.019,55,3.605,0,0,XUAT_SAC
1741969,17,GIOI,CHAM,7.898,55,3.946,0,0,XUAT_SAC
1749888,17,KHA,BINH_THUONG,7.065,55,2.612,0,0,TRUNG_BINH_KHA
1757807,17,KHA,BINH_THUONG,7.21,55,2.66,0,0,TRUNG_BINH_KHA
1765726,17,GIOI,LUOI,8.329,55,3.133,0,0,KHA
1773645,17,KHA,LUOI,6.858,54,2.118,3,0,TRUNG_BINH
1781564,17,GIOI,BINH_THUONG,7.636,54,2.892,0,0,KHA
1789483,17,KHA,BINH_THUONG,7.014,55,2.507,0,0,TRUNG_BINH_KHA
1797402,17,KHA,BINH_THUONG,7.77,54,3.045,0,0,KHA
1705321,17,GIOI,CHAM,8.043,54,3.962,0,0,XUAT_SAC
1713240,17,GIOI,BINH_THUONG,8.26,55,3.571,0,0,GIOI
1721159,17,KHA,BINH_THUONG,7.399,55,2.83,0,0,KHA
1729078,17,GIOI,BINH_THUONG,8.542,55,3.694,0,0,XUAT_SAC
1736997,17,KHA,BINH_THUONG,7.058,55,2.595,0,0,TRUNG_BINH_KHA
1744916,17,TRUNG_BINH,BINH_THUONG,4.498,13,1.629,81,0,YEU
1752835,17,GIOI,CHAM,7.843,55,3.935,0,0,XUAT_SAC
1760754,17,GIOI,BINH_THUONG,8.349,55,3.527,0,0,GIOI
1768673,17,KHA,BINH_THUONG,7.522,55,2.884,0,0,KHA
1776592,17,KHA,BINH_THUONG,7.406,55,2.844,0,0,KHA
1784511,17,KHA,BINH_THUONG,7.556,54,2.972,0,0,KHA
1792430,17,KHA,CHAM,7.479,55,3.874,0,0,XUAT_SAC
1700349,17,KHA,BINH_THUONG,7.22,55,2.731,0,0,TRUNG_BINH_KHA
1708268,17,KHA,BINH_THUONG,7.601,55,2.99,0,0,KHA
1716187,17,KHA,BINH_THUONG,7.681,55,3.034,0,0,KHA
1724106,17,KHA,LUOI,7.642,54,2.531,0,0,TRUNG_BINH_KHA
1732025,17,KHA,BINH_THUONG,7.753,55,3.082,0,0,KHA
1739944,17,KHA,CHAM,7.558,55,3.823,0,0,XUAT_SAC
1747863,17,KHA,BINH_THUONG,6.904,54,2.632,0,0,TRUNG_BINH_KHA
1755782,17,GIOI,BINH_THUONG,7.992,55,3.395,0,0,GIOI
1763701,17,KHA,CHAM,6.989,54,3.49,0,0,GIOI
1771620,17,KHA,BINH_THUONG,7.491,55,2.966,0,0,KHA
1779539,17,KHA,CHAM,7.074,55,3.571,0,0,GIOI
1787458,17,KHA,HOAN_CANH_KHO_KHAN,7.079,54,2.281,0,0,TRUNG_BINH
1795377,17,KHA,BINH_THUONG,7.117,55,2.728,0,0,TRUNG_BINH_KHA
1703296,17,KHA,BINH_THUONG,7.075,55,2.653,0,0,TRUNG_BINH_KHA
1711215,17,DROPOUT,CHAM,3.0,3,1.75,87,0,YEU
1719134,17,GIOI,CHAM,8.621,55,4.0,0,0,XUAT_SAC
1727053,17,KHA,CHAM,7.362,55,3.714,0,0,XUAT_SAC
1734972,17,KHA,CHAM,7.153,55,3.667,0,0,XUAT_SAC
1742891,17,KHA,BINH_THUONG,7.677,55,2.925,0,0,KHA
1750810,17,KHA,BINH_THUONG,7.508,55,2.905,0,0,KHA
1758729,17,KHA,BINH_THUONG,7.385,55,2.793,0,0,TRUNG_BINH_KHA
1766648,17,GIOI,BINH_THUONG,8.168,55,3.354,0,0,GIOI
1774567,17,GIOI,CHAM,8.381,55,4.0,0,0,XUAT_SAC
1782486,17,GIOI,LUOI,8.562,55,3.204,0,0,GIOI
1790405,17,GIOI,HOAN_CANH_KHO_KHAN,8.365,55,3.112,0,0,KHA
1798324,17,KHA,BINH_THUONG,8.13,55,3.259,0,0,GIOI
1706243,17,KHA,HOAN_CANH_KHO_KHAN,6.806,55,2.255,10,0,TRUNG_BINH
1714162,17,GIOI,BINH_THUONG,8.247,54,3.365,0,0,GIOI
1722081,17,KHA,BINH_THUONG,7.432,55,2.861,0,0,KHA
1730000,17,KHA,CHAM,7.729,55,3.959,0,0,XUAT_SAC
1737919,17,KHA,BINH_THUONG,6.985,55,2.442,0,0,TRUNG_BINH_KHA
1745838,17,KHA,HOAN_CANH_KHO_KHAN,7.966,55,2.888,0,0,KHA
1753757,17,GIOI,BINH_THUONG,8.265,54,3.497,0,0,GIOI
1761676,17,KHA,BINH_THUONG,7.221,55,2.724,0,0,TRUNG_BINH_KHA
1769595,17,KHA,BINH_THUONG,7.496,55,2.939,0,0,KHA
